"library name","title","organism","tissue","molecule","single or paired-end","instrument model","description","animal_id","Pitt_id","vax_group","vax_dose","dose_group","TimeafterBCG","total_Mtb_CFU","log_Mtb_CFU","grans_nx","protect_outcome","processed data file","raw file","raw file 2"
"DFB3_97","DFB3 AE pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFB3_97","DFB3",12417,"AE","3.70E+07","high","pre",71910,4.857,20,"not_protected","bcg_routecohort_processed.txt","DFB3_97_read1.fastq.gz","DFB3_97_read2.fastq.gz"
"DFB3_98","DFB3 AE d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFB3_98","DFB3",12417,"AE","3.70E+07","high","d2",71910,4.857,20,"not_protected","bcg_routecohort_processed.txt","DFB3_98_read1.fastq.gz","DFB3_98_read2.fastq.gz"
"DFB3_99","DFB3 AE wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFB3_99","DFB3",12417,"AE","3.70E+07","high","wk2",71910,4.857,20,"not_protected","bcg_routecohort_processed.txt","DFB3_99_read1.fastq.gz","DFB3_99_read2.fastq.gz"
"DFB3_100","DFB3 AE wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFB3_100","DFB3",12417,"AE","3.70E+07","high","wk12",71910,4.857,20,"not_protected","bcg_routecohort_processed.txt","DFB3_100_read1.fastq.gz","DFB3_100_read2.fastq.gz"
"DFG1_133","DFG1 IV pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFG1_133","DFG1",18217,"IV","3.70E+07","high","pre",1549460,6.19,8,"not_protected","bcg_routecohort_processed.txt","DFG1_133_read1.fastq.gz","DFG1_133_read2.fastq.gz"
"DFG1_134","DFG1 IV d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFG1_134","DFG1",18217,"IV","3.70E+07","high","d2",1549460,6.19,8,"not_protected","bcg_routecohort_processed.txt","DFG1_134_read1.fastq.gz","DFG1_134_read2.fastq.gz"
"DFG1_135","DFG1 IV wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFG1_135","DFG1",18217,"IV","3.70E+07","high","wk2",1549460,6.19,8,"not_protected","bcg_routecohort_processed.txt","DFG1_135_read1.fastq.gz","DFG1_135_read2.fastq.gz"
"DFG1_136","DFG1 IV wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFG1_136","DFG1",18217,"IV","3.70E+07","high","wk12",1549460,6.19,8,"not_protected","bcg_routecohort_processed.txt","DFG1_136_read1.fastq.gz","DFG1_136_read2.fastq.gz"
"DFI0_21","DFI0 AE pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFI0_21","DFI0",35316,"AE","5.20E+07","high","pre",61549,4.789,60,"not_protected","bcg_routecohort_processed.txt","DFI0_21_read1.fastq.gz","DFI0_21_read2.fastq.gz"
"DFI0_22","DFI0 AE d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFI0_22","DFI0",35316,"AE","5.20E+07","high","d2",61549,4.789,60,"not_protected","bcg_routecohort_processed.txt","DFI0_22_read1.fastq.gz","DFI0_22_read2.fastq.gz"
"DFI0_23","DFI0 AE wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFI0_23","DFI0",35316,"AE","5.20E+07","high","wk2",61549,4.789,60,"not_protected","bcg_routecohort_processed.txt","DFI0_23_read1.fastq.gz","DFI0_23_read2.fastq.gz"
"DFI0_24","DFI0 AE wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFI0_24","DFI0",35316,"AE","5.20E+07","high","wk12",61549,4.789,60,"not_protected","bcg_routecohort_processed.txt","DFI0_24_read1.fastq.gz","DFI0_24_read2.fastq.gz"
"DFJ3_121","DFJ3 AE pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFJ3_121","DFJ3",18617,"AE","3.70E+07","high","pre",74120,4.87,10,"not_protected","bcg_routecohort_processed.txt","DFJ3_121_read1.fastq.gz","DFJ3_121_read2.fastq.gz"
"DFJ3_122","DFJ3 AE d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFJ3_122","DFJ3",18617,"AE","3.70E+07","high","d2",74120,4.87,10,"not_protected","bcg_routecohort_processed.txt","DFJ3_122_read1.fastq.gz","DFJ3_122_read2.fastq.gz"
"DFJ3_123","DFJ3 AE wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFJ3_123","DFJ3",18617,"AE","3.70E+07","high","wk2",74120,4.87,10,"not_protected","bcg_routecohort_processed.txt","DFJ3_123_read1.fastq.gz","DFJ3_123_read2.fastq.gz"
"DFJ3_124","DFJ3 AE wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFJ3_124","DFJ3",18617,"AE","3.70E+07","high","wk12",74120,4.87,10,"not_protected","bcg_routecohort_processed.txt","DFJ3_124_read1.fastq.gz","DFJ3_124_read2.fastq.gz"
"DFL6_129","DFL6 ID/AE pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFL6_129","DFL6",18417,"ID/AE","3.7E+07 / 3.1E+05","high","pre",3057750,6.485,60,"not_protected","bcg_routecohort_processed.txt","DFL6_129_read1.fastq.gz","DFL6_129_read2.fastq.gz"
"DFL6_130","DFL6 ID/AE d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFL6_130","DFL6",18417,"ID/AE","3.7E+07 / 3.1E+05","high","d2",3057750,6.485,60,"not_protected","bcg_routecohort_processed.txt","DFL6_130_read1.fastq.gz","DFL6_130_read2.fastq.gz"
"DFL6_131","DFL6 ID/AE wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFL6_131","DFL6",18417,"ID/AE","3.7E+07 / 3.1E+05","high","wk2",3057750,6.485,60,"not_protected","bcg_routecohort_processed.txt","DFL6_131_read1.fastq.gz","DFL6_131_read2.fastq.gz"
"DFL6_132","DFL6 ID/AE wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFL6_132","DFL6",18417,"ID/AE","3.7E+07 / 3.1E+05","high","wk12",3057750,6.485,60,"not_protected","bcg_routecohort_processed.txt","DFL6_132_read1.fastq.gz","DFL6_132_read2.fastq.gz"
"DFTA_85","DFTA IV pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFTA_85","DFTA",13617,"IV","3.70E+07","high","pre",0,0,0,"protected","bcg_routecohort_processed.txt","DFTA_85_read1.fastq.gz","DFTA_85_read2.fastq.gz"
"DFTA_86","DFTA IV d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFTA_86","DFTA",13617,"IV","3.70E+07","high","d2",0,0,0,"protected","bcg_routecohort_processed.txt","DFTA_86_read1.fastq.gz","DFTA_86_read2.fastq.gz"
"DFTA_87","DFTA IV wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFTA_87","DFTA",13617,"IV","3.70E+07","high","wk2",0,0,0,"protected","bcg_routecohort_processed.txt","DFTA_87_read1.fastq.gz","DFTA_87_read2.fastq.gz"
"DFTA_88","DFTA IV wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFTA_88","DFTA",13617,"IV","3.70E+07","high","wk12",0,0,0,"protected","bcg_routecohort_processed.txt","DFTA_88_read1.fastq.gz","DFTA_88_read2.fastq.gz"
"DFVJ_1","DFVJ ID pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFVJ_1","DFVJ",35616,"ID","3.50E+05","low","pre",19330,4.286,22,"not_protected","bcg_routecohort_processed.txt","DFVJ_1_read1.fastq.gz","DFVJ_1_read2.fastq.gz"
"DFVJ_2","DFVJ ID d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFVJ_2","DFVJ",35616,"ID","3.50E+05","low","d2",19330,4.286,22,"not_protected","bcg_routecohort_processed.txt","DFVJ_2_read1.fastq.gz","DFVJ_2_read2.fastq.gz"
"DFVJ_3","DFVJ ID wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFVJ_3","DFVJ",35616,"ID","3.50E+05","low","wk2",19330,4.286,22,"not_protected","bcg_routecohort_processed.txt","DFVJ_3_read1.fastq.gz","DFVJ_3_read2.fastq.gz"
"DFVJ_4","DFVJ ID wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFVJ_4","DFVJ",35616,"ID","3.50E+05","low","wk12",19330,4.286,22,"not_protected","bcg_routecohort_processed.txt","DFVJ_4_read1.fastq.gz","DFVJ_4_read2.fastq.gz"
"DFWG_101","DFWG ID/AE pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFWG_101","DFWG",13817,"ID/AE","3.7E+07 / 3.1E+05","high","pre",1123268,6.05,60,"not_protected","bcg_routecohort_processed.txt","DFWG_101_read1.fastq.gz","DFWG_101_read2.fastq.gz"
"DFWG_102","DFWG ID/AE d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFWG_102","DFWG",13817,"ID/AE","3.7E+07 / 3.1E+05","high","d2",1123268,6.05,60,"not_protected","bcg_routecohort_processed.txt","DFWG_102_read1.fastq.gz","DFWG_102_read2.fastq.gz"
"DFWG_103","DFWG ID/AE wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFWG_103","DFWG",13817,"ID/AE","3.7E+07 / 3.1E+05","high","wk2",1123268,6.05,60,"not_protected","bcg_routecohort_processed.txt","DFWG_103_read1.fastq.gz","DFWG_103_read2.fastq.gz"
"DFWG_104","DFWG ID/AE wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFWG_104","DFWG",13817,"ID/AE","3.7E+07 / 3.1E+05","high","wk12",1123268,6.05,60,"not_protected","bcg_routecohort_processed.txt","DFWG_104_read1.fastq.gz","DFWG_104_read2.fastq.gz"
"DFX6_5","DFX6 AE pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFX6_5","DFX6",35016,"AE","5.20E+07","high","pre",697082,5.843,17,"not_protected","bcg_routecohort_processed.txt","DFX6_5_read1.fastq.gz","DFX6_5_read2.fastq.gz"
"DFX6_6","DFX6 AE d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFX6_6","DFX6",35016,"AE","5.20E+07","high","d2",697082,5.843,17,"not_protected","bcg_routecohort_processed.txt","DFX6_6_read1.fastq.gz","DFX6_6_read2.fastq.gz"
"DFX6_7","DFX6 AE wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFX6_7","DFX6",35016,"AE","5.20E+07","high","wk2",697082,5.843,17,"not_protected","bcg_routecohort_processed.txt","DFX6_7_read1.fastq.gz","DFX6_7_read2.fastq.gz"
"DFX6_8","DFX6 AE wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFX6_8","DFX6",35016,"AE","5.20E+07","high","wk12",697082,5.843,17,"not_protected","bcg_routecohort_processed.txt","DFX6_8_read1.fastq.gz","DFX6_8_read2.fastq.gz"
"DFXH_25","DFXH ID/AE pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFXH_25","DFXH",36916,"ID/AE","5.2E+07 / 3.5E+05","high","pre",86330,4.936,19,"not_protected","bcg_routecohort_processed.txt","DFXH_25_read1.fastq.gz","DFXH_25_read2.fastq.gz"
"DFXH_26","DFXH ID/AE d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFXH_26","DFXH",36916,"ID/AE","5.2E+07 / 3.5E+05","high","d2",86330,4.936,19,"not_protected","bcg_routecohort_processed.txt","DFXH_26_read1.fastq.gz","DFXH_26_read2.fastq.gz"
"DFXH_27","DFXH ID/AE wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFXH_27","DFXH",36916,"ID/AE","5.2E+07 / 3.5E+05","high","wk2",86330,4.936,19,"not_protected","bcg_routecohort_processed.txt","DFXH_27_read1.fastq.gz","DFXH_27_read2.fastq.gz"
"DFXH_28","DFXH ID/AE wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFXH_28","DFXH",36916,"ID/AE","5.2E+07 / 3.5E+05","high","wk12",86330,4.936,19,"not_protected","bcg_routecohort_processed.txt","DFXH_28_read1.fastq.gz","DFXH_28_read2.fastq.gz"
"DFXL_17","DFXL ID pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFXL_17","DFXL",35916,"ID","3.50E+05","low","pre",37530,4.574,22,"not_protected","bcg_routecohort_processed.txt","DFXL_17_read1.fastq.gz","DFXL_17_read2.fastq.gz"
"DFXL_18","DFXL ID d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFXL_18","DFXL",35916,"ID","3.50E+05","low","d2",37530,4.574,22,"not_protected","bcg_routecohort_processed.txt","DFXL_18_read1.fastq.gz","DFXL_18_read2.fastq.gz"
"DFXL_19","DFXL ID wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFXL_19","DFXL",35916,"ID","3.50E+05","low","wk2",37530,4.574,22,"not_protected","bcg_routecohort_processed.txt","DFXL_19_read1.fastq.gz","DFXL_19_read2.fastq.gz"
"DFXL_20","DFXL ID wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFXL_20","DFXL",35916,"ID","3.50E+05","low","wk12",37530,4.574,22,"not_protected","bcg_routecohort_processed.txt","DFXL_20_read1.fastq.gz","DFXL_20_read2.fastq.gz"
"DFZ4_93","DFZ4 ID pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFZ4_93","DFZ4",12717,"ID","3.10E+05","low","pre",116495,5.066,22,"not_protected","bcg_routecohort_processed.txt","DFZ4_93_read1.fastq.gz","DFZ4_93_read2.fastq.gz"
"DFZ4_94","DFZ4 ID d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFZ4_94","DFZ4",12717,"ID","3.10E+05","low","d2",116495,5.066,22,"not_protected","bcg_routecohort_processed.txt","DFZ4_94_read1.fastq.gz","DFZ4_94_read2.fastq.gz"
"DFZ4_95","DFZ4 ID wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFZ4_95","DFZ4",12717,"ID","3.10E+05","low","wk2",116495,5.066,22,"not_protected","bcg_routecohort_processed.txt","DFZ4_95_read1.fastq.gz","DFZ4_95_read2.fastq.gz"
"DFZ4_96","DFZ4 ID wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFZ4_96","DFZ4",12717,"ID","3.10E+05","low","wk12",116495,5.066,22,"not_protected","bcg_routecohort_processed.txt","DFZ4_96_read1.fastq.gz","DFZ4_96_read2.fastq.gz"
"DG02_125","DG02 HD-ID pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DG02_125","DG02",18517,"HD-ID","2.90E+07","high","pre",60880,4.784,20,"not_protected","bcg_routecohort_processed.txt","DG02_125_read1.fastq.gz","DG02_125_read2.fastq.gz"
"DG02_126","DG02 HD-ID d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DG02_126","DG02",18517,"HD-ID","2.90E+07","high","d2",60880,4.784,20,"not_protected","bcg_routecohort_processed.txt","DG02_126_read1.fastq.gz","DG02_126_read2.fastq.gz"
"DG02_127","DG02 HD-ID wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DG02_127","DG02",18517,"HD-ID","2.90E+07","high","wk2",60880,4.784,20,"not_protected","bcg_routecohort_processed.txt","DG02_127_read1.fastq.gz","DG02_127_read2.fastq.gz"
"DG02_128","DG02 HD-ID wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DG02_128","DG02",18517,"HD-ID","2.90E+07","high","wk12",60880,4.784,20,"not_protected","bcg_routecohort_processed.txt","DG02_128_read1.fastq.gz","DG02_128_read2.fastq.gz"
"DG05_9","DG05 ID/AE pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DG05_9","DG05",36516,"ID/AE","5.2E+07 / 3.5E+05","high","pre",310350,5.492,26,"not_protected","bcg_routecohort_processed.txt","DG05_9_read1.fastq.gz","DG05_9_read2.fastq.gz"
"DG05_10","DG05 ID/AE d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DG05_10","DG05",36516,"ID/AE","5.2E+07 / 3.5E+05","high","d2",310350,5.492,26,"not_protected","bcg_routecohort_processed.txt","DG05_10_read1.fastq.gz","DG05_10_read2.fastq.gz"
"DG05_11","DG05 ID/AE wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DG05_11","DG05",36516,"ID/AE","5.2E+07 / 3.5E+05","high","wk2",310350,5.492,26,"not_protected","bcg_routecohort_processed.txt","DG05_11_read1.fastq.gz","DG05_11_read2.fastq.gz"
